from,to
5221275761688006785,498958917448093333
6944482401688185663,9422735129377479264
6944482401688185663,6445269066558782319
11710094194531818153,16068970009887117042
2330552788112795746,2445888919919286448
16123333872296151364,18427036268970108615
10326629250377107289,8119305554445535108
10326629250377107289,12621351941151851246
11074957921625602146,14245644966278373218
11074957921625602146,9525155694513252792
16522845250265937248,10134402153399094910
14579356901621525760,15330909855765960239
9900763167510310314,4908179882351627884
15857907232844148127,9175608542220308681
15857907232844148127,3610042340457219563
15857907232844148127,17928749455960355096
15857907232844148127,13407902326034317494
15857907232844148127,5221275761688006785
15857907232844148127,11010204722984684524
15857907232844148127,2062339658572265044
2510769564377022030,10113427963079526808
17224101876437470706,3143848880429956577
17224101876437470706,7326956160262614636
9496833453319195225,6729526313276580589
18441176662163742692,16889684623869672431
18441176662163742692,1049814357297967180
18441176662163742692,14290553014513299917
18441176662163742692,824333358237000983
18441176662163742692,18421830659115481026
3892461773521935543,1912988091401935570
3892461773521935543,686610188404167791
3892461773521935543,4029073972606407628
350297969816933706,1056591708033649134
350297969816933706,4843238137603270926
350297969816933706,14021562968122769483
350297969816933706,13330779955118745051
350297969816933706,2423767819611600419
18344691866915142901,11217820315699561958
15417123037702668449,5774506474328398085
15417123037702668449,11217820315699561958
15417123037702668449,14737130005402664403
15417123037702668449,11204449505879475380
12403174525854105327,12272649321795268968
12403174525854105327,5859650596411956935
10317432249347399862,15051859988795822662
10317432249347399862,1352137354916025617
11362433779104117800,1757605986020682196
18343877363229690194,8962525230268886305
18343877363229690194,8118508653980646279
18343877363229690194,1024549880156202307
18343877363229690194,11264190143065290682
1222929890136669226,15048810716273284365
1222929890136669226,3138299115566557329
3895621594881026775,14371058064486335117
1669757237996775505,14184371483615005208
1669757237996775505,1733617949628676023
1669757237996775505,6011434415755118854
17681732962311311062,11368678256509931382
15922229165705432519,12423922208751770165
15922229165705432519,18314253530761196041
15314376251735391561,4965631981067721478
15314376251735391561,16041179802754239551
9634323544300991299,4028928506587413325
9634323544300991299,9017046820477933978
9634323544300991299,868884453060086619
9275400401090353211,8728263641968717367
9275400401090353211,7207588730327784783
2842857400151491422,5140065063372116271
2438724917459515222,4649414176704982030
2438724917459515222,5191349362201911636
6571599037982541658,16491000149379045650
6571599037982541658,9529295930153754777
15655521415210288705,4717128992502310138
6760824377632950985,4717128992502310138
6760824377632950985,7690362313606301837
6760824377632950985,7059740904410474878
13487750034463326745,5787803109191524180
13487750034463326745,3647074278750164998
16121961044784895430,3390926853296013104
5015701192129498933,3647216975258379343
5015701192129498933,14242947497897885741
5015701192129498933,8210571879280178044
5015701192129498933,16930164303336232867
10898617162569028793,8258101384876010326
10898617162569028793,9704783935299189797
10898617162569028793,14121546095253761303
10898617162569028793,15451741357846073460
10898617162569028793,1786780030627166320
12576382972194073566,16937260686909666707
5464923296430594570,12272649321795268968
5464923296430594570,6806716153032271705
6676145432603616416,13399190150747695277
6676145432603616416,2423767819611600419
8807227163562849049,6936628091347348796
9994262688569552196,11949896388961161325
9994262688569552196,5714120596652036876
4140742998998074643,9155326475219199484
10516166320550320835,791266923739776913
10516166320550320835,16685165379568638258
8770335527885999598,194820211057863763
8770335527885999598,14840005907325006086
8770335527885999598,13943479036509757106
15862847299560177042,9728061509400200908
15862847299560177042,11010204722984684524
17170134589370466544,11850693143749983359
17170134589370466544,13315235353705885978
2081550984277822228,18009109176853561176
2081550984277822228,14617509989626150140
6032647313027753628,1243929761855965921
6032647313027753628,1398985819154029913
6032647313027753628,1224972613345594409
6032647313027753628,9133540445342309388
6032647313027753628,18149108132713026307
6032647313027753628,12329543312787000632
5307436855448831825,9235594607256571199
5307436855448831825,6260459340956154986
17656802443714716040,16031735760275167609
11626255126057130377,16343666857644175446
11626255126057130377,16733581446507827811
11626255126057130377,10298357386362031799
6871953940937034647,15877871265382417342
2143177798128159902,6991943538831286807
2143177798128159902,7106520131778669231
2143177798128159902,6402581467576064789
13336510936316524369,10452099301117185444
13336510936316524369,8633508920762671200
13336510936316524369,5659959765974934668
13336510936316524369,6988024580454338940
13336510936316524369,345486062598179504
13336510936316524369,13244432661912956118
16935659222911058903,11449813124338912817
16935659222911058903,2714844899121850371
3943074893494889339,5031595156857333400
3943074893494889339,1961531481231454153
1025439558251666435,8258101384876010326
1025439558251666435,11166872419002802218
9975873043534939713,127148309821807895
9975873043534939713,891829837893592051
5594627518698046637,13399190150747695277
11644989467055076734,1676201911122916781
14367217212040492400,5259159551397347743
14081567389759758380,17988599556088464411
12057859692472185399,4191017122973557862
3728746362085227896,16031735760275167609
3728746362085227896,16903932630436381406
3728746362085227896,6795019693771236875
3728746362085227896,3967181812416297977
3728746362085227896,2364542472000268886
3728746362085227896,11204449505879475380
11271926086438810691,17669077597147388834
9758945591122196311,18009109176853561176
12090174667681994742,11752168902975079795
12090174667681994742,4691148761004673475
12090174667681994742,14428846297386615623
14862680374191804006,10060197429835049082
14862680374191804006,6936628091347348796
17140530040401114069,17440400714040737708
17140530040401114069,1789826324277989310
16734215126080848755,12724754113268887661
4485317865945585546,16622945279254843007
4485317865945585546,14453362506746825753
14453153224863677469,14125093361379403640
14453153224863677469,16513307565756302489
14453153224863677469,4797711363877193555
14453153224863677469,5065387103143668896
14453153224863677469,7531664841959900048
14453153224863677469,10830620481590086447
14453153224863677469,5191349362201911636
5998971207525189590,12971700729487877952
5998971207525189590,3336429790379095225
5998971207525189590,3325053906728993693
5998971207525189590,13621215510702427377
5998971207525189590,5555658576019595139
5998971207525189590,13429870286940736369
5998971207525189590,10920746563764948496
5998971207525189590,8051985879552174325
5998971207525189590,5605672422864196431
5998971207525189590,5521229650601997127
5998971207525189590,9206591940188996109
12529051744640195623,12615090642218825632
12529051744640195623,1029483485621338675
12529051744640195623,1235319778381219032
12529051744640195623,7894170259546588976
1366801392354295731,3916242011605183597
1366801392354295731,1546841211514719828
9289238490161371577,16072861692636150054
9289238490161371577,5703006527241625831
16824795325827542671,14784093658695091998
13323406755971273198,12423922208751770165
13323406755971273198,9887694454064985561
13323406755971273198,4717128992502310138
13323406755971273198,15936516529705678468
13323406755971273198,127148309821807895
13323406755971273198,5259159551397347743
13323406755971273198,15167855953115748123
13323406755971273198,11069243880488419619
13323406755971273198,5555658576019595139
13323406755971273198,8210571879280178044
13323406755971273198,5714120596652036876
13323406755971273198,5889366836925896560
13323406755971273198,15337945593640067070
13323406755971273198,17228844978506715193
13323406755971273198,11407789640125982052
13323406755971273198,16554637651022599219
13323406755971273198,1041042647080910106
13323406755971273198,14460564422295840140
13323406755971273198,2062339658572265044
2471525161657230130,12833163100318271580
2471525161657230130,7894170259546588976
8926789247476332072,16539498082664046730
7274247907620126839,6984698569998346818
7274247907620126839,8241343169468739507
17318319617436788162,4029073972606407628
17318319617436788162,9498639037269665041
1885703941124764552,4711466512867765446
1885703941124764552,12424056879951120930
10288971587602673900,17928749455960355096
10288971587602673900,14891694974974501606
10288971587602673900,2062339658572265044
6573761669208961119,4680070808593296300
6573761669208961119,9186486994816618438
14243836765412034046,15968791912395038937
14243836765412034046,5685491389292395663
